time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-3.7974738820636444,-1.8949363850806358,22.751988167029957,6.010913336078939,0.21860850972693413,0.0,-3.435573827899342,-2.4948129606470557,4.875680937473754,-0.2090639819551167,0.10324891132628529,0.0,450.6892960378024,451.26380324651024,451.6052352570511,449.7708077997343
3.780000000000003,-4.006801752842174,-2.048304517058879,23.03974759225767,5.998029391962795,0.22464138162133107,0.0,-3.542580466271851,-2.6183651036157984,4.716268725264075,-0.22953700841796926,0.09451476954551075,0.0,395.3475436562356,394.55185399315275,396.772731708868,394.83571654562274
3.840000000000003,-4.224317377051785,-2.2113186813938026,23.32484085129857,5.9847464364324665,0.23156587293368602,0.0,-3.708458997225662,-2.816475109681265,4.785339907924129,-0.20871348161562928,0.13995873389463998,0.0,473.2850031091875,476.7803171470509,473.11744667015,474.67261096895356
3.900000000000003,-4.450986455742468,-2.3852698097076286,23.610069991034653,5.971963296186182,0.23966786677592555,0.0,-3.84785748046111,-2.9827869586366926,4.7215027952074795,-0.22354529766352463,0.12271786795524213,0.0,433.9795497196277,432.54682843132235,434.73441665156633,433.4432628587684
3.960000000000003,-4.6863676979471025,-2.5696555231966935,23.89214226262307,5.958710682298479,0.2470323751729815,0.0,-3.998784647393231,-3.164340358010644,4.679902849285934,-0.21602128391834344,0.1227895933985648,0.0,443.2685745533819,443.2881542588749,443.0165546619075,443.58642330505603
4.020000000000002,-4.9304605223459514,-2.7645314016767557,24.169776535416016,5.945318209106288,0.2541079117683651,0.0,-4.13824852623693,-3.332425870617815,4.5739155977806165,-0.2441286269160885,0.10580427791160829,0.0,423.4737775787084,422.02294532536445,424.3980243088621,421.92459566238534
4.080000000000001,-5.183570293869129,-2.970362867579968,24.442831832265128,5.93033962915219,0.2610502202108407,0.0,-4.299274220045662,-3.529634027504179,4.5267688201494085,-0.2639015560373044,0.13043577435092318,0.0,444.96173414322743,446.98564955257575,445.8670749260667,444.18524421917556
4.14,-5.447750428496181,-3.1899131113862804,24.717332254363882,5.914548089912472,0.2689317295530973,0.0,-4.5072721931401105,-3.7897615859381877,4.620931719602319,-0.26181331990705453,0.13314100236933582,0.0,495.16896657458994,495.3818646527024,494.49043138799607,494.5821860978761
4.199999999999998,-5.723686772387073,-3.424188689663748,24.99421274810625,5.898809586670643,0.2769243185872048,0.0,-4.6911756469158545,-4.020411549532132,4.6067175021618905,-0.2633150678205372,0.13334694406282913,0.0,465.59982634233944,465.6313898725187,463.82288734362277,463.63873963932764
4.259999999999997,-6.009909209489494,-3.671361207264549,25.267099793996376,5.8832072543443275,0.28472587908251956,0.0,-4.850173644264989,-4.219642220751355,4.488457401525683,-0.2541934240746221,0.12239179222442037,0.0,432.01557401227245,431.106589162191,432.2735656345938,432.97161178780027
4.319999999999996,-6.3057678940880635,-3.930650579901788,25.53260531403141,5.867741791914472,0.2926831976900832,0.0,-5.012363760794525,-4.424264239586271,4.360651162958188,-0.2660378976179636,0.14771872657113908,0.0,430.5322577522604,432.68670079520825,431.3916017636479,430.32059916182976
4.379999999999995,-6.612053572624952,-4.20317221896289,25.79194204822147,5.851376840779858,0.30153489650895615,0.0,-5.197757927722286,-4.660682801805067,4.2822655574575705,-0.29155969961386796,0.14714521444893083,0.0,452.43011297797733,452.40390715661005,452.76991085624144,450.6362681995169
4.439999999999993,-6.928445517161058,-4.4885324367187,26.04294018028801,5.834092519112071,0.3102338871569099,0.0,-5.349286789022943,-4.852315546679605,4.0834529976439,-0.2818916398418189,0.14027081142585016,0.0,411.44273920707934,410.85496604217286,410.39790248481586,411.1636387793479
4.499999999999992,-7.2544864498684545,-4.786169016652818,26.283023142709485,5.816969343245862,0.3183591520233042,0.0,-5.51932114459088,-5.069828789138999,3.918068528445758,-0.2934745432733061,0.12334749739293874,0.0,428.09674709096265,426.67143810643194,426.1629922706623,425.08457289393436
4.559999999999991,-7.591811382300692,-5.098371165766688,26.515541430374583,5.799350236499871,0.32543878369346757,0.0,-5.7252425898124315,-5.337776133889647,3.8305449542912364,-0.2940077210718076,0.10426374629238941,0.0,459.5566988148919,458.0529504079801,459.25508694939174,459.1281545794244
4.6199999999999894,-7.941861278915941,-5.427232374249021,26.743175521806872,5.781690860210626,0.33184209269135145,0.0,-5.943362817835306,-5.625070722764632,3.7550360388543162,-0.29495931190624475,0.11122962703389891,0.0,468.4034250890065,468.95429517632203,467.9343382689434,467.77690121954004
4.679999999999988,-8.304742894122093,-5.773054615697913,26.96503648780798,5.763718137627745,0.3383101061689482,0.0,-6.152996481538556,-5.903118309454711,3.6382599875621744,-0.31077461663924977,0.09987322589374825,0.0,459.63392594444866,458.74250984954756,458.8701773119,457.52362932830863
4.739999999999987,-8.679728752383213,-6.134968336816587,27.178164990962934,5.744773755262283,0.34424426944682995,0.0,-6.346845268254558,-6.161520827367805,3.4642553620508356,-0.3281557403296625,0.0968890735515721,0.0,443.3263247594235,443.08941116527046,441.9690695926856,440.43026114971724
4.799999999999986,-9.067271749224647,-6.513799172977781,27.382549104225124,5.724617885925147,0.34978020436673063,0.0,-6.571386183788318,-6.466916434089184,3.346048992232236,-0.3597261793540304,0.08089436155513433,0.0,468.1649666799421,466.92502911028475,470.52898987910896,467.9662152464321
4.859999999999984,-9.466934187806837,-6.909106643416938,27.576152787917835,5.7027708294100385,0.35458482877623076,0.0,-6.750966251338542,-6.710935882067039,3.1057792918411398,-0.3747496183197988,0.07839132979374187,0.0,427.013318694884,426.8051023326484,427.363618641226,425.9370415127223
4.919999999999983,-9.87889382772404,-7.321425984972724,27.75830116704297,5.6801324952702466,0.3606641890984381,0.0,-6.981037633629433,-7.033730298414193,2.9629707128630756,-0.38296150133619944,0.12725985296900416,0.0,468.2219933153862,472.01702202876163,471.5878021338556,470.8142389335034
4.979999999999982,-10.30406669323476,-7.752334026411722,27.929982360239965,5.656857152544006,0.3682852726967134,0.0,-7.191560289501308,-7.330496312435116,2.757129972886354,-0.4003144325810013,0.12653054779968267,0.0,453.01818213483295,452.9738905472527,454.81938744460234,453.2735954167919
5.0399999999999805,-10.743556477678903,-8.203688184265465,28.09222559637154,5.632666164067452,0.3766878465405723,0.0,-7.457965819675914,-7.714890236041275,2.6469901735831973,-0.40962052094629087,0.15851733470633678,0.0,497.4761242249218,499.82878778811335,498.6391694195932,497.8088160324446
